case_id;wealth_index;region_combined;province;household_member;woman_member;children_under_5;house_ownership;owns_another_house;rooms_number;bedroom_number;drinking_water_source;non_drinking_water_source;toilet_location;toilet_type;heating;floor_material;refrigerator;deep_freezer;gas_electiric;microwave;dishwasher;garbage_grinder;washing_machine;washer_dryer;iron;vacuum_cleaner;lcd_plasma_tv;home_theather;television;satallite_antenna;cable_tv;dvd_vcd_player;mobile_phone;non_mobile_phone;laptop;computer;internet;air_conditioner;car;taxi_minibus;tractor;motorcycle
      031610;Richest;West - West Marmara - Urban;Canakkale;2;0;0;Owned by a HH member;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-other;Parquet, polished wd;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;Yes;No;Yes;Yes;No;No;No;No
      031611;Poorest;West - West Marmara - Urban;Canakkale;1;0;0;Rented;No;2;1;Public tap/standpipe;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No;No;No
      031612;Poorer;West - West Marmara - Urban;Canakkale;1;0;0;Owned by a HH member;No;5;1;Public tap/standpipe;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Tile;Yes;Yes;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;Yes;No;No;Yes
      031613;Middle;West - West Marmara - Urban;Canakkale;4;2;0;Owned by a HH member;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Tile;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;Yes;No;Yes;No;Yes;No;No;Yes
      031615;Middle;West - West Marmara - Urban;Canakkale;2;0;0;Owned by a HH member;No;3;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Tile;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;Yes;No;No;No
      031616;Poorer;West - West Marmara - Urban;Canakkale;3;0;0;Owned by a HH member;No;3;2;Protected spring;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Tile;Yes;No;Yes;Yes;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;Yes;No;No;No
      031617;Poorest;West - West Marmara - Urban;Canakkale;3;2;0;No rent paid;No;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;Yes;Yes;No;Yes;No;No;No;No;No;No;No
      031618;Middle;West - West Marmara - Urban;Canakkale;2;1;0;Owned by a HH member;No;3;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Tile;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;Yes
      031619;Poorer;West - West Marmara - Urban;Canakkale;4;1;0;Owned by a HH member;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;No;No;No;No;Yes;Yes;No;No;No;No; ;Yes;Yes;Yes
      031620;Middle;West - West Marmara - Urban;Canakkale;2;0;0;Owned by a HH member;Yes;4;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-other;Tile;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;Yes;No;Yes;No
      031621;Middle;West - West Marmara - Urban;Canakkale;2;0;0;Owned by a HH member;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;No;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No
      031622;Poorest;West - West Marmara - Urban;Canakkale;1;0;0;Owned by a HH member;No;2;1;Public tap/standpipe;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Tile;Yes;No;No;No;No;No;Yes;No;No;Yes;No;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;Yes
      031623;Middle;West - West Marmara - Urban;Canakkale;2;0;0;Owned by a HH member;Yes;3;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Other;Yes;No;No;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;Yes;No;No;No
      031624;Poorer;West - West Marmara - Urban;Canakkale;1;0;0;Owned by a HH member;Yes;4;1;Piped into dwelling;Piped into dwelling;Outside;Flush toilet;Stove-wood/coal;Tile;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      031625;Poorer;West - West Marmara - Urban;Canakkale;1;0;0;Rented;No;3;1;Public tap/standpipe;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;No;No;No;Yes;No;No;Yes;Yes;No;No;No;No;No
      031701;Richest;West - West Marmara - Urban;Edirne;2;0;0;Owned by a HH member;Yes;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Central heating-wood/coal;Parquet, polished wd;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;No;No
      031702;Richest;West - West Marmara - Urban;Edirne;5;1;0;Owned by a HH member;No;4;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Central heating-wood/coal;Vinly covering (marley);Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;No;Yes;No;No;No
      031703;Richer;West - West Marmara - Urban;Edirne;2;0;0;Owned by a HH member;No;4;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Central heating-wood/coal;Vinly covering (marley);Yes;No;No;Yes;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;Yes;No;Yes;No;Yes;No;No;No
      031704;Richest;West - West Marmara - Urban;Edirne;3;2;0;Owned by a HH member;No;4;3;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-other;Parquet, polished wd;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;No
      031705;Richest;West - West Marmara - Urban;Edirne;2;2;0;No rent paid;Yes;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;No;No
      031707;Richer;West - West Marmara - Urban;Edirne;1;0;0;Owned by a HH member;No;3;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;Yes;Yes;Yes;No;No;No;No;No;No;No;No
      031708;Richest;West - West Marmara - Urban;Edirne;2;1;0;Rented;Yes;4;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;No;No;No
      031709;Middle;West - West Marmara - Urban;Edirne;2;0;0;Owned by a HH member;Yes;4;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Vinly covering (marley);Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;No;No;No;No
      031710;Richest;West - West Marmara - Urban;Edirne;4;1;0;Rented;Yes;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;Yes;Yes;Yes;No;No;Yes;Yes;No;Yes;No;No;No
      031712;Richer;West - West Marmara - Urban;Edirne;2;0;0;Owned by a HH member;No;4;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Central heating-wood/coal;Parquet, polished wd;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;Yes;No;No;No;Yes;Yes;No;No;No
      031713;Richer;West - West Marmara - Urban;Edirne;1;0;0;Rented;No;4;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Central heating-natural gas;Parquet, polished wd;Yes;No;No;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;Yes;Yes;Yes;No;No;No;No;No
      031714;Richest;West - West Marmara - Urban;Edirne;4;1;0;Owned by a HH member;No;3;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-other;Parquet, polished wd;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;No;No;Yes;No;Yes;No;Yes;No;Yes;No;Yes;No;Yes;No;No;No
      031715;Richest;West - West Marmara - Urban;Edirne;6;0;0;Rented;No;7;6;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Central heating-wood/coal;Parquet, polished wd;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;No;Yes;No;No;No
      031717;Richest;West - West Marmara - Urban;Edirne;3;0;0;Rented;No;4;3;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Central heating-wood/coal;Parquet, polished wd;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;Yes;No;Yes;No;Yes;No;No;Yes;No;No;No;No
      031719;Middle;West - West Marmara - Urban;Edirne;2;0;0;Rented;No;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Vinly covering (marley);Yes;No;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;Yes;No;Yes;No;No;No;No;No
      031720;Richest;West - West Marmara - Urban;Edirne;2;0;0;Owned by a HH member;No;4;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-other;Parquet, polished wd;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;No;Yes;No;No;Yes;Yes;Yes;Yes;No;No;No
      031722;Richest;West - West Marmara - Urban;Edirne;2;1;0;Owned by a HH member;No;4;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;No;No
      031723;Richest;West - West Marmara - Urban;Edirne;3;0;0;Rented;No;4;3;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;No;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;Yes;Yes;No;Yes;No;Yes;Yes;No;No;No;No
      031725;Richest;West - West Marmara - Urban;Edirne;2;0;0;Owned by a HH member;Yes;4;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;No;No;Yes
      031801;Poorest;West - West Marmara - Urban;Edirne;1;0;0;Owned by a HH member;No;2;1;Piped into dwelling;Piped into dwelling;Outside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;No;No;No;No;No;No;No;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No
      031802;Poorer;West - West Marmara - Urban;Edirne;1;0;0;Owned by a HH member;Yes;3;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;No;Yes;No;No;No;Yes;No;No;Yes;Yes;No;No;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      031803;Poorest;West - West Marmara - Urban;Edirne;4;1;1;No rent paid;No;1;1;Public tap/standpipe;Piped into dwelling;Outside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;No;Yes;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      031804;Richest;West - West Marmara - Urban;Edirne;4;1;0;Owned by a HH member;No;5;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;Yes;Yes;Yes;No;No;No;Yes;Yes;No;No;No
      031805;Poorest;West - West Marmara - Urban;Edirne;4;1;0;Owned by a HH member;No;3;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;No;No;No;Yes;No;No;No;No;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;Yes;No;No;No
      031806;Poorer;West - West Marmara - Urban;Edirne;2;0;0;Owned by a HH member;Yes;4;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      031807;Poorest;West - West Marmara - Urban;Edirne;2;0;0;No rent paid;No;2;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
      031809;Poorer;West - West Marmara - Urban;Edirne;3;1;1;Owned by a HH member;No;2;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;No;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No
      031810;Richest;West - West Marmara - Urban;Edirne;4;1;0;Owned by a HH member;Yes;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Laminate;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;No;Yes;No;No
      031812;Middle;West - West Marmara - Urban;Edirne;4;0;0;Owned by a HH member;Yes;5;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;No;No;No;Yes
      031813;Middle;West - West Marmara - Urban;Edirne;3;1;1;No rent paid;No;2;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;Yes;No;No;Yes;Yes;No;Yes;No;Yes;No;No;No;No;No
      031814;Poorest;West - West Marmara - Urban;Edirne;2;1;0;No rent paid;No;3;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      031815;Poorer;West - West Marmara - Urban;Edirne;4;1;0;Owned by a HH member;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;No
      031816;Poorest;West - West Marmara - Urban;Edirne;3;1;0;No rent paid;No;2;1;Piped into dwelling;Piped into dwelling;Outside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;Yes;No;No;No;Yes;Yes;No;No;Yes;No;No;Yes;No;No;No;No;No;Yes
      031817;Middle;West - West Marmara - Urban;Edirne;3;0;0;Owned by a HH member;Yes;2;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;No;No;No
      031818;Poorest;West - West Marmara - Urban;Edirne;3;1;0;Owned by a HH member;No;1;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;No;No;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No
      031819;Richest;West - West Marmara - Urban;Edirne;4;2;0;Rented;No;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;No
      031820;Poorest;West - West Marmara - Urban;Edirne;4;2;0;No rent paid;No;1;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;No;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No
      031821;Poorest;West - West Marmara - Urban;Edirne;4;1;2;Rented;No;1;1;Piped into dwelling;Piped into dwelling;Outside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;No;Yes;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No
      031822;Poorest;West - West Marmara - Urban;Edirne;3;1;0;No rent paid;No;2;1;Piped into dwelling;Piped into dwelling;Outside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No
      031823;Poorer;West - West Marmara - Urban;Edirne;3;0;1;Owned by a HH member;No;3;1;Piped into dwelling;Piped into dwelling;Inside and outside;Flush toilet;Stove-wood/coal;Cement;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;Yes;No;No;No;No;No;No
      031824;Poorer;West - West Marmara - Urban;Edirne;5;1;1;Owned by a HH member;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      031825;Middle;West - West Marmara - Urban;Edirne;4;0;0;Owned by a HH member;No;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;Yes;No;No;No
      031901;Poorer;West - West Marmara - Urban;Edirne;3;0;0;Rented;No;4;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;No;Yes;No;No;No;Yes;No;Yes;No;No;No;Yes;No;No;No;Yes;Yes;No;No;No;No;No;No;No;No
      031902;Middle;West - West Marmara - Urban;Edirne;4;1;0;No rent paid;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;Yes;Yes;Yes;Yes;No;No;No;No;No;No;No
      031903;Poorer;West - West Marmara - Urban;Edirne;2;0;0;Owned by a HH member;Yes;5;1;Piped into dwelling;Piped into dwelling;Outside;Flush toilet;Stove-wood/coal;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;Yes;No;No;No
      031904;Poorest;West - West Marmara - Urban;Edirne;5;1;1;Rented;No;3;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;No;No;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      031905;Middle;West - West Marmara - Urban;Edirne;2;0;0;No rent paid;No;3;1;Public tap/standpipe;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No
      031907;Richest;West - West Marmara - Urban;Edirne;5;1;2;Rented;No;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Central heating-wood/coal;Parquet, polished wd;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;No;No;No
      031908;Richest;West - West Marmara - Urban;Edirne;4;1;0;Owned by a HH member;Yes;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Central heating-wood/coal;Laminate;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;No;Yes;No;No;No
      031909;Richer;West - West Marmara - Urban;Edirne;3;3;0;Rented;No;3;3;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-other;Parquet, polished wd;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;Yes;No;Yes;No;No;No;No;No
      031910;Poorest;West - West Marmara - Urban;Edirne;2;1;0;Rented;Yes;3;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);No;No;No;No;No;No;No;No;No;No;Yes;No;No;Yes;No;No;Yes;No;No;No;No;No;Yes;No;No;No
      031911;Richer;West - West Marmara - Urban;Edirne;4;1;0;Owned by a HH member;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Central heating-natural gas;Laminate;Yes;Yes;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;Yes;No;No;No
      031915;Middle;West - West Marmara - Urban;Edirne;4;2;0;Rented;No;4;2;Protected well;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Parquet, polished wd;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No
      031916;Poorer;West - West Marmara - Urban;Edirne;1;0;0;Owned by a HH member;No;4;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Wall-to-wall carpet;Yes;No;No;No;No;No;No;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      031917;Richest;West - West Marmara - Urban;Edirne;3;1;1;Rented;No;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;No;No;No
      031918;Poorer;West - West Marmara - Urban;Edirne;3;1;0;Rented;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;Yes;No;No;No;No;Yes;No
      031919;Richer;West - West Marmara - Urban;Edirne;2;0;0;Rented;No;4;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Other;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;Yes;Yes;No;No;No;No;No
      031920;Poorest;West - West Marmara - Urban;Edirne;2;0;0;Owned by a HH member;No;1;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;No;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No
      031922;Richer;West - West Marmara - Urban;Edirne;1;0;0;Owned by a HH member;Yes;3;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Central heating-wood/coal;Laminate;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;Yes;No;No;No;Yes;No;No;No
      031924;Middle;West - West Marmara - Urban;Edirne;2;0;0;Owned by a HH member;No;4;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Central heating-wood/coal;Wall-to-wall carpet;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No
      031925;Richest;West - West Marmara - Urban;Edirne;5;1;2;Rented;Yes;4;3;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-other;Tile;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;Yes;No;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;No;No
      032002;Poorer;West - West Marmara - Urban;Kirklareli;5;2;1;Rented;No;3;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Wood planks;Yes;No;Yes;No;No;No;Yes;No;Yes;No;No;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No
      032003;Middle;West - West Marmara - Urban;Kirklareli;2;0;0;No rent paid;No;2;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;Yes
      032004;Richest;West - West Marmara - Urban;Kirklareli;3;0;0;Owned by a HH member;No;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;No;Yes;No;No;No
      032005;Poorer;West - West Marmara - Urban;Kirklareli;3;0;0;No rent paid;No;3;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;Yes;No;No;No
      032007;Richest;West - West Marmara - Urban;Kirklareli;5;0;0;Owned by a HH member;Yes;6;3;Protected spring;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;No;No;Yes;No;No;No;Yes;Yes;Yes;Yes;Yes;No;Yes;No;No;No
